name,priceRange,rating,reviewCount,postCode,Latitude,Longitude_x,value
Beerhouse,$$ - $$$,4.5,16,28010.0,40.4305865,-3.7017165999999997,72.0
La Joya Cafe,$,4.5,3,28047.0,40.380790000000005,-3.7481699999999996,13.5
Zacarias Gourmet Del Pollo,,4.5,2,28030.0,40.4101948,-3.6471682,9.0
Cafeteria Restaurante Andujar,$$ - $$$,3.5,9,28014.0,40.4193596,-3.6906072,31.5
Bar Leones,$,3.5,33,28015.0,40.4315253,-3.7132953,115.5
Panaria,,4.0,4,28001.0,40.4396779,-3.6792399,16.0
Los Fermines,,4.0,3,28008.0,40.432744899999996,-3.7175426,12.0
Goa Goa Madrid,,3.5,14,28036.0,40.455709000000006,-3.6885947999999997,49.0
Errota-Zar,,4.5,3,28014.0,40.417291,-3.6964690000000004,13.5
Restaurante Gran Hong Kong,,4.5,2,28053.0,40.3813781,-3.6705375,9.0
D'Andruben,$,3.5,11,28037.0,40.432751700000004,-3.6250565000000003,38.5
Barreiro Cerveceria,,5.0,2,28017.0,40.4331336,-3.6467376000000002,10.0
La Chalina,$$ - $$$,4.5,3,28016.0,40.4550203,-3.6793428,13.5
Terraza,,4.5,2,28050.0,40.48805,-3.668447,9.0
Rincon Azul,,4.0,3,28032.0,40.396608799999996,-3.6053875,12.0
L.A Sushi,$$ - $$$,4.0,4,28006.0,40.4351776,-3.6841011,16.0
El rincon de Lupe,,4.5,2,28250.0,40.5769162,-3.9287297,9.0
Restaurante Gilan,$$ - $$$,3.5,18,28026.0,40.3908869,-3.7031777000000003,63.0
El Meson de la Cerveza,$,3.0,30,28005.0,40.4144232,-3.7080975,90.0
Factoria Iberica,$$ - $$$,3.5,25,28005.0,40.404871,-3.7187881000000003,87.5
El Parnaso,$$ - $$$,4.0,51,28005.0,40.410878499999995,-3.7069494,204.0
Bombon City,$$ - $$$,4.5,3,28012.0,40.4159852,-3.7070071,13.5
La Taberna de Liria,,3.5,8,28015.0,40.426118,-3.7124462999999994,28.0
Bar Bonsai,$$ - $$$,3.5,28,28045.0,40.3905552,-3.6917002999999995,98.0
La Batea,$$ - $$$,3.0,34,28014.0,40.4138207,-3.6984828999999997,102.0
La Galeria,,4.5,2,28003.0,40.440825399999994,-3.6992242999999996,9.0
Restaurante Casa Vazquez,,4.0,4,28021.0,40.344508700000006,-3.7057346,16.0
Sakaba,$$ - $$$,3.5,5,28005.0,40.409184700000004,-3.7112316,17.5
Sidreria El Chigre,$$ - $$$,3.5,11,28019.0,40.3975879,-3.7174431000000006,38.5
Portobello,$$ - $$$,4.0,6,28020.0,40.45463529999999,-3.7011955999999997,24.0
Despacho de Bacalao,$$ - $$$,3.5,16,28005.0,40.4105609,-3.7071736000000004,56.0
Alonso Hermanos,$,4.0,13,,40.429178799999995,-3.6849193999999996,52.0
Cerveceria Carril,$$ - $$$,3.5,24,28010.0,40.432738,-3.7003782999999997,84.0
La Parrala,$$ - $$$,3.5,33,28005.0,40.41039,-3.7102492,115.5
los Galetos de Tijuca,$$ - $$$,3.0,71,28003.0,40.445406299999995,-3.6956029000000004,213.0
Veride,$$ - $$$,4.5,2,28010.0,40.434391299999994,-3.6982266000000004,9.0
La Marria de Negresco,,4.0,7,28010.0,40.4353828,-3.6986786,28.0
La fuente,$$ - $$$,3.0,13,28038.0,40.387429,-3.6476303,39.0
Cafeteria Banette,,4.5,2,28003.0,40.4428124,-3.6961665999999997,9.0
La Parranda,,4.5,2,28014.0,40.4126902,-3.6963214,9.0
Bar Las Tres Ruedas,,4.5,3,28037.0,40.4305662,-3.6260746,13.5
El Rubio Restaurant,$$ - $$$,4.0,4,28019.0,40.39098679999999,-3.7353965,16.0
La Caneria,$$ - $$$,3.5,18,28023.0,40.4474256,-3.7843977999999994,63.0
El Henar,,4.5,5,28036.0,40.4719375,-3.6737741,22.5
Todoiberico,,5.0,2,28002.0,40.447000700000004,-3.6754397000000005,10.0
La Taverna Siciliana,$$ - $$$,3.5,26,,40.4261876,-3.6944373,91.0
The Sanchez,$$ - $$$,4.0,4,28001.0,40.4244215,-3.6793077000000003,16.0
Tgi Friday's,$$ - $$$,3.5,9,28529.0,40.406823200000005,-3.6698636,31.5
Montoya,,4.0,5,28029.0,40.4770136,-3.6995308,20.0
Pizzeria Giovanni,,4.0,4,28018.0,40.3818135,-3.6521696000000006,16.0
El Fogon de Varoja,$$ - $$$,3.5,14,28009.0,40.419262200000006,-3.6759480000000004,49.0
Chao Pescao,$$ - $$$,4.0,5,28004.0,40.4242361,-3.7008111000000006,20.0
Cafeteria Teresa,,5.0,2,28003.0,40.4403981,-3.6949632000000006,10.0
Tasca El Cuadro,$$ - $$$,4.0,18,28019.0,40.3858311,-3.7245641000000003,72.0
El Alamo,,5.0,2,28044.0,40.36925170000001,-3.7533983999999996,10.0
El Calamar,$$ - $$$,3.0,129,28012.0,40.415699100000005,-3.7056086,387.0
Restaurante AKI T'Spero,$$ - $$$,3.5,10,28037.0,40.4388983,-3.6232446000000005,35.0
Hermanos Mendez,,4.5,2,28025.0,40.39013920000001,-3.7413269999999996,9.0
Cafe de la Estacion Chamartin,$,3.5,13,28036.0,40.4718406,-3.6839720000000002,45.5
El Sueno de Baco,,3.5,6,28012.0,40.4143294,-3.7006735,21.0
Casa Dario,$$ - $$$,4.0,2,28260.0,40.5761994,-4.0030662,8.0
Asador La Fuente,,4.5,3,28012.0,40.415079600000006,-3.7081131000000003,13.5
La Taberna San Miguel,,4.5,4,28012.0,40.412701899999995,-3.7000608,18.0
Ali Kebabish,,4.0,9,28047.0,40.385223499999995,-3.7584506,36.0
El Jardin de Alma,$$ - $$$,3.0,27,28043.0,40.4601582,-3.6620779999999997,81.0
Pe De Pisco,$,3.5,9,28013.0,40.418218599999996,-3.702004,31.5
GIANGROSSI  Helado Artesanal,$$ - $$$,3.5,68,28001.0,40.4268002,-3.6842326,238.0
PanArte,$$ - $$$,3.5,5,28045.0,40.3993525,-3.6943721,17.5
Cafeteria Creperie Karinas,,4.5,2,28022.0,40.4452735,-3.6131729,9.0
Cafe Los Madronos,,4.0,4,28037.0,40.4261593,-3.6289480000000003,16.0
Cerveceria Curro,,4.0,4,28038.0,40.389840899999996,-3.6461854,16.0
Restaurante La Mantequeria,$,3.5,28,28015.0,40.4233828,-3.7121647000000006,98.0
Al Yaouhara,,4.0,5,28012.0,40.407553799999995,-3.7024443,20.0
Mitical,$,5.0,2,28004.0,40.4269268,-3.6988689,10.0
Jin Gu,,4.0,6,28026.0,40.3833057,-3.7088862999999996,24.0
Cafe de la Estacion Atocha,$,3.0,98,28045.0,40.406417700000006,-3.6903845,294.0
Velazquez 40,,3.5,8,28001.0,40.4260768,-3.6838562000000006,28.0
La Boule Bistro Cafe,$$ - $$$,3.0,21,28043.0,40.4485441,-3.6533531999999997,63.0
Conxuro,,4.0,2,28037.0,40.4347061,-3.6287062000000003,8.0
Juicy Avenue Hortaleza,$,3.5,8,28004.0,40.4218725,-3.7000192000000003,28.0
Restaurante Daniela,,3.5,7,,40.4264516,-3.6623134,24.5
Pink Planet,$$ - $$$,4.5,2,28010.0,40.4290058,-3.6998479,9.0
Intertrace SL.,,4.5,4,28042.0,40.45305,-3.58831,18.0
Etapa 209,,4.0,4,28026.0,40.3825098,-3.6955371,16.0
La Tomasa de Jorge Juan,,3.5,4,,40.4233685,-3.6739608,14.0
St. Moritz Bar,,4.0,5,,40.44785170000001,-3.6668163999999996,20.0
Reina 17 Bar,$$ - $$$,4.5,2,28004.0,40.42033729999999,-3.6996964999999995,9.0
Dinasty,$,3.0,31,28037.0,40.4392616,-3.6193703999999998,93.0
Cookies & Dreams,$,4.0,3,28013.0,40.417105600000006,-3.7065076,12.0
Tinto y en Botella,,4.0,2,28010.0,40.4323794,-3.7031182,8.0
Meson del Cordero,$$ - $$$,3.0,22,28047.0,40.39678060000001,-3.7440487,66.0
Lilith Cafe-Bar,,4.0,3,28004.0,40.4218568,-3.6979214999999996,12.0
Bar restaurante Suiza,$$ - $$$,4.0,3,28029.0,40.475962200000005,-3.7091621,12.0
Cervecera-Restaurante,,3.5,22,28004.0,40.4288009,-3.7044443,77.0
Porkland Bocadillos & Gourmet,$,5.0,5,28008.0,40.4241437,-3.7141653,25.0
Indian Accent,,5.0,1,28004.0,40.420508,-3.6968782,5.0
La Mamona Chamberi,$$ - $$$,3.0,55,28010.0,40.4376126,-3.6997002,165.0
Mario Pizza Lavapies,,5.0,1,28012.0,40.4079252,-3.7038296,5.0
El Museo de la Cerveza,$$ - $$$,3.5,22,28004.0,40.426525299999994,-3.692872,77.0
Focaccia Fiorentina,$$ - $$$,5.0,2,28016.0,40.46761,-3.6786800000000004,10.0
Estacion Gato Negro,,5.0,1,28027.0,40.436179200000005,-3.6543911000000002,5.0
Las Paellas de Luis,$$ - $$$,3.5,11,28037.0,40.4398112,-3.6232842000000005,38.5
COCO Grill,$$ - $$$,5.0,1,28017.0,40.4270956,-3.6377523000000003,5.0
Allora,,5.0,1,28006.0,40.4346494,-3.6802368999999997,5.0
Taberna De Maria,$$ - $$$,3.5,8,28970.0,40.2529077,-3.8271686000000003,28.0
Anda Jaleo,$$ - $$$,5.0,1,28013.0,40.4173094,-3.7105724,5.0
Nuro Madrid,$$ - $$$,5.0,1,28005.0,40.4006499,-3.70385,5.0
Sabor a la mesa,$$ - $$$,5.0,1,28023.0,40.4442708,-3.7855686,5.0
La Alegria de Enrique,,3.5,5,28026.0,40.3919929,-3.7034154999999997,17.5
A' La Broaster,$,5.0,1,28026.0,40.3833641,-3.7023767999999997,5.0
La Terraza by La Zamorana,$$ - $$$,5.0,1,28015.0,40.4325967,-3.7086541,5.0
Lakafe,,5.0,1,28035.0,40.474469,-3.7190441,5.0
Alexs Slow Smoked Bbq,,5.0,1,28055.0,40.4877771,-3.608766,5.0
We Love Grill Restaurante,$$ - $$$,5.0,1,28045.0,40.3993905,-3.6843626000000005,5.0
Dimsum Market Chamberi,,5.0,1,28010.0,40.4348027,-3.6925608999999997,5.0
Tates San Sebastian de Los Reyes,$$ - $$$,3.5,68,28055.0,40.5611095,-3.6141248999999998,238.0
TORO Burger Lounge,$$ - $$$,3.5,7,28020.0,40.458023,-3.6986440000000003,24.5
"La Gran ""O""",$,5.0,7,28016.0,40.3683367,-3.5961893,35.0
Very Verum Personal Food,,5.0,1,28004.0,40.426258000000004,-3.6933151,5.0
Pinoy - Madrid,,3.5,8,28010.0,40.4322395,-3.6983654,28.0
Wok Fresh,$,3.5,20,28004.0,40.422492999999996,-3.6996203999999997,70.0
Cafe Bar Arco Iris,,3.5,6,28010.0,40.432248200000004,-3.7011867999999994,21.0
BBQ Burger,$$ - $$$,3.5,15,28045.0,40.3986936,-3.6846057,52.5
Taberna Alaia,,5.0,1,28045.0,40.4010027,-3.6946756,5.0
WashBar,,5.0,1,28015.0,40.4351886,-3.7119224,5.0
La Cueva de Lola Tablao Flamenco,,5.0,1,28005.0,40.412113500000004,-3.7117843999999995,5.0
Mareas Vajas,,4.0,3,28021.0,40.3531965,-3.7132928,12.0
Las crocketas de Ales,,5.0,1,28001.0,40.4256467,-3.6767437999999997,5.0
El Obradoiro de Romero Verde,$$ - $$$,5.0,1,28004.0,40.424721999999996,-3.7065615,5.0
Taberna La Rubia,$$ - $$$,5.0,1,28015.0,40.4348708,-3.7072411,5.0
El Barrio,$$ - $$$,5.0,1,28041.0,40.373173799999996,-3.6913685,5.0
5 Mil Granos,$$ - $$$,5.0,1,28042.0,40.4722899,-3.5885515,5.0
Fu Hao,$,3.5,10,28018.0,40.381707899999995,-3.6495515,35.0
Bar Restaurante La Orquidea,,5.0,1,28031.0,40.380628200000004,-3.6224531000000004,5.0
Bar Automatico,$$ - $$$,3.0,55,28012.0,40.408283000000004,-3.6986364999999997,165.0
nossum,$$ - $$$,5.0,1,28022.0,40.449059999999996,-3.60786,5.0
Casa Carmen,,5.0,1,,40.400188899999996,-3.6577556,5.0
BAR RESTAURANTE NUEVO APOLO,$$ - $$$,3.5,28,28012.0,40.4128799,-3.7037525000000002,98.0
Pi'Oro Pasteleria Artesana,$$ - $$$,5.0,1,28003.0,40.43970039999999,-3.7100606,5.0
La Place,$,3.5,4,28042.0,40.49833220000001,-3.5675982000000004,14.0
Valle del Tietar,$$ - $$$,3.0,252,28012.0,40.4156892,-3.7084449,756.0
Laurel Piparras Bar,,4.0,2,28002.0,40.446013,-3.6650799,8.0
La Cumbre,,5.0,1,28037.0,40.4311089,-3.6304307000000002,5.0
Grappa Pizzeria & Brocheteria,$,4.0,2,28045.0,40.3933675,-3.6945818,8.0
la Abadia,,3.0,14,28027.0,40.435694299999994,-3.656139,42.0
Casa A Mina Nai,,5.0,1,28029.0,40.478497600000004,-3.7155476999999997,5.0
Restaurante The Fussion,$$ - $$$,3.5,44,28028.0,40.4311001,-3.671582,154.0
Avi-lena,$$ - $$$,5.0,1,28008.0,40.424188,-3.7131483999999997,5.0
La De Casa,$$ - $$$,4.5,2,,40.403203399999995,-3.7069127999999996,9.0
Restaurante La Espuela,,3.5,3,28033.0,40.4687977,-3.6630765,10.5
Restaurante Villa Rosa,$$ - $$$,3.5,20,28019.0,40.3944227,-3.7083400999999996,70.0
RicaMente,,4.0,2,28042.0,40.45493,-3.6229074999999997,8.0
La Escondia,$$ - $$$,4.0,2,28005.0,40.413643799999996,-3.7086208,8.0
La Luna,,4.0,5,28034.0,40.491245899999996,-3.6865762,20.0
Solopizza (Soto del Real),$$ - $$$,5.0,1,28791.0,40.75210379999999,-3.7884982000000003,5.0
Vida Bella,$$ - $$$,5.0,1,28942.0,40.2949153,-3.8138031000000003,5.0
Bocatas y Mas,$,3.5,5,28050.0,40.5127939,-3.6752453999999997,17.5
Small Gastrobar,,3.5,6,28045.0,40.39389129999999,-3.6905193,21.0
Restaurante Carmen,,4.5,7,28036.0,40.471447600000005,-3.6818003,31.5
El Encanto de Lope,,5.0,2,28014.0,40.4138417,-3.6979142,10.0
Establecimientos La Trucha,,3.5,10,28012.0,40.41563729999999,-3.7013458,35.0
"Prep""la Crepe",$,3.5,3,28013.0,40.4194399,-3.7070737,10.5
Kubo King La Latina,,4.5,2,28005.0,40.4120169,-3.7100839999999997,9.0
Bar San Lorenzo,,4.0,3,28012.0,40.408823,-3.6989278,12.0
Ay Mi Madre! Conde Duque,,5.0,1,28015.0,40.426852200000006,-3.7104081,5.0
La parrilla de Juan Adan,$$ - $$$,3.0,126,28002.0,40.447256599999996,-3.6639281,378.0
"Atlantic""o Restaurante Marisqueria",,5.0,1,28005.0,40.408972399999996,-3.7103799,5.0
Restaurante Chino,,4.0,3,28006.0,40.4259715,-3.6744733999999997,12.0
La Piscine Cafe,,4.5,2,28004.0,40.4257967,-3.6961004,9.0
El Pikon 2,$$ - $$$,3.0,17,28054.0,40.362033600000004,-3.7554306000000004,51.0
Pasteleria La Villa,,4.0,4,28033.0,40.4686474,-3.6470328000000003,16.0
Bar Duque,,4.5,3,28006.0,40.4338011,-3.6840741,13.5
Heladeria De Sandra,,4.5,2,28028.0,40.4294311,-3.6656222,9.0
El Mirador de Legazpi,$,3.0,21,28045.0,40.3917762,-3.69525,63.0
Escalero,,4.0,4,,40.4232118,-3.6989706,16.0
IL Topollino,$$ - $$$,3.5,12,28036.0,40.4624,-3.6872656000000004,42.0
Parrilla Bends,$,3.5,6,28012.0,40.404743100000005,-3.7019105000000003,21.0
Manolo bakes Hortaleza,,4.0,4,28043.0,40.464853399999996,-3.6591809,16.0
Blue Moon Taphouse,,5.0,1,28003.0,40.4418414,-3.7132656,5.0
Las tres terrazas,$$ - $$$,4.0,2,28043.0,40.4659166,-3.6359906000000004,8.0
Cerveceria 100 Montaditos Avenida America,$,5.0,1,28002.0,40.4393971,-3.6729201000000002,5.0
Isaac Peral 52,$,5.0,1,28040.0,40.4406888,-3.7177917999999996,5.0
El 21,,4.0,4,28005.0,40.4140094,-3.7073769,16.0
Ceviche Vuelve A La Vida,$$ - $$$,5.0,1,28945.0,40.2920427,-3.7864731,5.0
Shi Sushi Madrid,,4.0,6,28039.0,40.453616,-3.7035642,24.0
Pizza Garage,$,4.0,5,28018.0,40.3794661,-3.6618001000000002,20.0
El Trinquete,,3.5,6,28005.0,40.4051404,-3.7070906000000003,21.0
Hooloo Poke & More,$$ - $$$,5.0,1,28010.0,40.4321609,-3.7005543,5.0
Restaueante El Hayedo,$$ - $$$,3.5,10,28037.0,40.4343339,-3.6302542,35.0
El Pardo,,3.5,5,28046.0,40.4544658,-3.6910207,17.5
Bar Restaurante Bongo Nancy,$,4.0,2,28021.0,40.344826899999994,-3.7091074,8.0
Chin Chin,,4.0,2,28045.0,40.4046448,-3.6956025,8.0
La Canita,,5.0,1,28033.0,40.467772700000005,-3.6398534,5.0
Cerveceria Cruz Blanca Madrid,$$ - $$$,3.5,51,28008.0,40.4232153,-3.7232125,178.5
Montuiri II,$$ - $$$,4.0,5,28045.0,40.3965545,-3.6985004,20.0
Riveira II,$$ - $$$,3.0,17,28039.0,40.4606596,-3.6990324999999995,51.0
Asador de Pollos Casa Galvan,,5.0,1,28002.0,40.446613899999996,-3.668543,5.0
Al Abuela,,4.5,2,28004.0,40.42035429999999,-3.6974722,9.0
Restaurante Rincon De Aguacate,$,3.5,7,28044.0,40.370279700000005,-3.7452943,24.5
Casa Camu,$$ - $$$,3.5,18,28010.0,40.4355355,-3.7019884,63.0
Cafe Yola,$,3.5,7,28002.0,40.4487388,-3.6741477,24.5
"Gonzalin ""Bar A Secas""",$$ - $$$,3.0,76,28010.0,40.4335232,-3.7033957,228.0
Croquetasymas,,4.5,2,28011.0,40.407889000000004,-3.7512152000000003,9.0
Belalua,,4.5,3,28013.0,40.4161531,-3.7114237,13.5
Ibero,,4.5,2,28036.0,40.450807899999994,-3.6875705,9.0
Paella number 1,$$ - $$$,3.0,42,28013.0,40.4185915,-3.7097437000000006,126.0
Cerveceria Esteban,,3.5,6,28028.0,40.431192100000004,-3.665568,21.0
Entre Nos Gourmet,$,3.5,20,28012.0,40.415342100000004,-3.7063292000000003,70.0
Cafeteria Blanco,,4.0,3,28027.0,40.4379309,-3.6502955000000004,12.0
Sidreria El Llagar,,5.0,1,,40.44895579999999,-3.6898910000000003,5.0
Deli Pizza,,3.5,3,28045.0,40.406856,-3.69308,10.5
Casa Vila de Cruces,,5.0,1,28006.0,40.4286026,-3.6750401,5.0
El Meson,,4.5,3,28002.0,40.4442771,-3.6764466000000002,13.5
Maskcopas Espoz y Mina,$,3.5,20,28012.0,40.4160307,-3.7026362,70.0
Lucar,,3.5,3,28004.0,40.421541600000005,-3.6957474,10.5
"NTK, La Taska de N",$$ - $$$,3.5,5,28005.0,40.4004015,-3.7122344,17.5
"O""Donna Espacio Gastronomico",,5.0,1,28005.0,40.4051404,-3.7070906000000003,5.0
Indian Masala,,4.0,4,28012.0,40.410348,-3.7008267,16.0
Maremagnum,,4.5,3,28003.0,40.43881,-3.6945983,13.5
Meson Tapa-Tapa,$$ - $$$,3.0,19,28005.0,40.4149364,-3.7083359,57.0
Bok2,,4.0,8,28008.0,40.423429999999996,-3.7273921999999997,32.0
Lazahurda,$$ - $$$,5.0,1,28002.0,40.4506407,-3.677161,5.0
Pizzashop,,5.0,1,28002.0,40.4472277,-3.6696619,5.0
Asi o Mas,$,5.0,1,28002.0,40.4444042,-3.6769971,5.0
KFC Sol,$,3.0,90,28012.0,40.416463,-3.7046732,270.0
El Chiringuito Peruano,$,5.0,1,28015.0,40.4233584,-3.7091887999999997,5.0
Cafe y Pan,$,5.0,1,28027.0,40.431823,-3.658436,5.0
Min Wei,,5.0,1,28026.0,40.385125,-3.7048623999999997,5.0
Portal 10,$$ - $$$,5.0,2,28004.0,40.4209521,-3.6981038,10.0
Mr Potato,,4.0,3,28013.0,40.4163232,-3.7075284,12.0
Akma Mix,$$ - $$$,3.5,6,28004.0,40.4220799,-3.6976883000000003,21.0
Restaurante Casa Nina,$$ - $$$,5.0,1,28053.0,40.411083500000004,-3.6519845,5.0
Noodle Shop,$$ - $$$,5.0,1,28001.0,40.4290304,-3.684728,5.0
Chevere's Food Snaks and Drinks,,5.0,1,28017.0,40.41946,-3.6263400000000003,5.0
Patatin Company,,5.0,1,28002.0,40.439774299999996,-3.6739556,5.0
Arromaza,,5.0,2,28018.0,40.3823656,-3.6407665000000002,10.0
E- Teon,,5.0,1,28013.0,40.4172886,-3.7088665,5.0
Bar La Antigua,$$ - $$$,5.0,1,28034.0,40.4912248,-3.687118,5.0
La Huella Vegana de Huertas,,5.0,1,28014.0,40.4127684,-3.6960052000000005,5.0
Avila Bake,$$ - $$$,5.0,1,28007.0,40.4042685,-3.6801116,5.0
Balam,,5.0,1,28004.0,40.4218725,-3.7000192000000003,5.0
Lola Gastro Bar,,5.0,1,28042.0,40.4625498,-3.5926972999999998,5.0
Teteria Ben Barek,,5.0,1,28004.0,40.425728899999996,-3.6987813999999997,5.0
Divinos,$$ - $$$,5.0,1,28004.0,40.4225925,-3.7004398999999997,5.0
Hoces del Duraton,,4.5,2,28003.0,40.443177,-3.6978382000000005,9.0
Briciole,,5.0,1,28042.0,40.463695799999996,-3.570376,5.0
Prasad Ocio Saludable,$$ - $$$,4.0,5,28015.0,40.431952700000004,-3.7132141000000005,20.0
Cafeteria Pontones,$$ - $$$,3.5,4,28005.0,40.4051174,-3.7145709000000005,14.0
Conservas Nudista,,3.5,3,28004.0,40.422228100000005,-3.6981445,10.5
Paul,,5.0,1,28042.0,40.492153200000004,-3.5934623999999995,5.0
Caramanchel de Lito,,5.0,1,28025.0,40.388188899999996,-3.7365546000000003,5.0
Go! Sushing Gavia,$$ - $$$,3.5,17,28051.0,40.366103100000004,-3.6034346,59.5
Domino’s Pizza,,5.0,1,28051.0,40.368514000000005,-3.6077322,5.0
Cercanias,,4.0,3,28014.0,40.4070551,-3.6806623999999997,12.0
Secretos de Galicia,,4.0,2,28005.0,40.403737400000004,-3.7072049,8.0
La Rosa,$$ - $$$,4.0,19,28005.0,40.410987899999995,-3.7108635999999997,76.0
Dolce Vita,,3.5,7,28982.0,40.237657299999995,-3.7689245000000002,24.5
Cafe& Te,$$ - $$$,4.0,3,28042.0,40.4587795,-3.5825051,12.0
Museo de la Radio o Meson del Rastro,$,3.5,11,28005.0,40.4097734,-3.7085041,38.5
Cafe-Bar La Herradura,$$ - $$$,5.0,1,28047.0,40.38678710000001,-3.7447283,5.0
Puerto Fontcebadon,,4.0,3,28038.0,40.3931074,-3.6575132000000004,12.0
Restaurante CoolRooms,$$$$,5.0,1,28012.0,40.413214200000006,-3.7010951000000003,5.0
La Terraza De La Florida,$$ - $$$,3.5,6,28023.0,40.467844,-3.8007127,21.0
Zoe,$$ - $$$,3.5,11,28006.0,40.4328007,-3.6788260000000004,38.5
Mi Capricho,,4.0,2,28031.0,40.383563200000005,-3.6303693,8.0
Dayaxa,$$ - $$$,5.0,1,28047.0,40.386682799999996,-3.7516623999999994,5.0
Bar Eusebios,,5.0,1,28004.0,40.4255016,-3.6992915999999996,5.0
Cervecissimus - Backstage,,3.5,4,28045.0,40.4039561,-3.6949329,14.0
La Delicia,,3.5,16,28003.0,40.446821299999996,-3.7069834000000004,56.0
Wok Express,,3.5,8,28005.0,40.4133259,-3.7076985000000002,28.0
Orient,$,3.0,97,28013.0,40.42239779999999,-3.7107252999999996,291.0
Taberna Casa Ambrosio,$$ - $$$,5.0,1,28012.0,40.4148536,-3.7046184999999996,5.0
Quebec,$$ - $$$,3.5,12,28010.0,40.4339265,-3.7019686000000003,42.0
Como en casa,,4.5,2,28042.0,40.4742709,-3.5786057000000002,9.0
Meson El Figon,$$ - $$$,5.0,1,28017.0,40.420922600000004,-3.6319361000000003,5.0
Tartuffo,,3.5,25,28025.0,40.382876,-3.7243125,87.5
Deseos de Catrina,,5.0,2,28021.0,40.3474527,-3.6776551,10.0
La Toquilla,,4.0,2,28025.0,40.391397600000005,-3.7374592000000004,8.0
Dragon City,,3.5,5,28028.0,40.433916100000005,-3.6699648000000002,17.5
Horno de Pan,,5.0,1,,40.4038573,-3.679942,5.0
Cafe de La Estacion,$,5.0,1,28013.0,40.416796999999995,-3.7028366999999998,5.0
Bar London,,4.0,4,28015.0,40.431861100000006,-3.7129081,16.0
Museo Del Jamon,$,3.0,107,28020.0,40.455654200000005,-3.6925272000000002,321.0
Bodega La Pitarra,,4.0,3,28031.0,40.3802575,-3.6215824,12.0
Naresolaceto,$$ - $$$,5.0,1,28005.0,40.433336100000005,-3.7042374,5.0
El Jardin de Somontes,$$ - $$$,3.0,73,28035.0,40.491609000000004,-3.7569362999999996,219.0
Maximiliam,,5.0,2,28013.0,40.416455400000004,-3.7100559,10.0
Restaurante Victoria,,3.5,7,28009.0,40.4236009,-3.6709046,24.5
El Becerro Restaurant,,5.0,2,28008.0,40.4262977,-3.7151013999999996,10.0
Valle Minor,$$ - $$$,3.5,3,28016.0,40.4543434,-3.6810428,10.5
Karma,,4.5,2,28054.0,40.3642876,-3.7632303,9.0
Toma Tomate,$$ - $$$,3.5,19,28042.0,40.4538355,-3.6234029000000003,66.5
Sapori italiani,,3.5,5,28004.0,40.4269268,-3.6988689,17.5
Bar Dominguez,$,3.5,12,28045.0,40.4064027,-3.6930305,42.0
Bar La Esmeralda,,5.0,1,28008.0,40.4317248,-3.7167367999999996,5.0
Puerto Pirata C.C.Ermita del Santo,$$ - $$$,3.5,23,28011.0,40.4068435,-3.724651,80.5
Ori Kebab,$,4.0,4,28027.0,40.4333667,-3.6482391000000005,16.0
Pau's Blissful Bakery,$$ - $$$,5.0,1,28030.0,40.4022372,-3.6406709999999998,5.0
Mahalo Poke MD30,$$ - $$$,3.5,3,28007.0,40.4067539,-3.6731317999999997,10.5
Tropicalissima,,4.0,2,28019.0,40.3854127,-3.7207220000000003,8.0
Anto III,,5.0,1,28015.0,40.4234328,-3.7079649,5.0
Cafe Guindalera,$,5.0,1,28028.0,40.4333674,-3.6695531000000003,5.0
Casa Castello,$$ - $$$,3.5,8,28001.0,40.4224092,-3.6819162000000003,28.0
Miladama,$$ - $$$,3.5,38,28015.0,40.4369223,-3.7131422,133.0
Scrum Rugby Bar,,5.0,1,28003.0,40.4397401,-3.7121211000000005,5.0
El Rincon del Capricho,$$ - $$$,3.0,164,28042.0,40.453774700000004,-3.6033437999999993,492.0
De La Yaya,$,5.0,1,28054.0,40.36551,-3.753478,5.0
Sarive,,4.5,3,28042.0,40.472612299999994,-3.5866644999999995,13.5
Grama Arts Club,$$ - $$$,5.0,1,28004.0,40.424376,-3.7069833,5.0
Bar En Ca' Kiko,,5.0,1,28005.0,40.40769829999999,-3.7084477999999996,5.0
Cafe Bariloche,,3.5,9,28016.0,40.4568455,-3.6783980000000005,31.5
Los Porches,,3.5,14,28045.0,40.400909999999996,-3.6865586,49.0
Meson Asturiano,,3.5,7,,40.4084422,-3.7007925999999998,24.5
La Estacion de Basilica,$$ - $$$,3.5,10,28020.0,40.4490672,-3.6959961999999997,35.0
Bar Juan,,5.0,1,28044.0,40.3656871,-3.7535893,5.0
Restaurante Bar Los Amigos,,3.5,9,28013.0,40.417539399999995,-3.7068795,31.5
Cosa de dos,,5.0,2,28005.0,40.404297,-3.7191184999999995,10.0
Picnic And Go!,$$ - $$$,5.0,1,28013.0,40.486604,-3.6892175000000003,5.0
Fat Boy tacos y burritos,$,4.0,5,28004.0,40.423353000000006,-3.7023374,20.0
Bar Studio 32,,5.0,1,28036.0,40.4702494,-3.6849459,5.0
Eggo Vida,,5.0,1,28015.0,40.43410120000001,-3.7082834000000005,5.0
Cafeteria Las Nieves,,5.0,1,28002.0,40.4449295,-3.6682271,5.0
Altuntun,,5.0,1,28055.0,40.4931285,-3.6126739000000003,5.0
Cafeteria de La Casa Encendida,$$ - $$$,3.5,23,28012.0,40.4060622,-3.6999668,80.5
